BNBBUSD,BNBBTC,BNBETH,BTCBUSD,DOGEBUSD,DOGEBTC,ETHBUSD,ETHBTC
440.50000000,0.00814300,0.12200000,54079.96000000,0.24250000,0.00000449,3610.79000000,0.06677600
440.50000000,0.00814800,0.12240000,54037.46000000,0.24210000,0.00000447,3599.98000000,0.06662000
439.00000000,0.00815200,0.12240000,53850.00000000,0.24120000,0.00000447,3584.24000000,0.06656700
440.00000000,0.00816100,0.12240000,53912.50000000,0.24170000,0.00000448,3592.84000000,0.06664400
442.00000000,0.00818700,0.12250000,53990.96000000,0.24260000,0.00000450,3606.65000000,0.06680500
442.30000000,0.00817500,0.12260000,54112.88000000,0.24300000,0.00000449,3609.57000000,0.06670500
442.30000000,0.00817900,0.12250000,54075.10000000,0.24260000,0.00000449,3610.72000000,0.06676000
442.10000000,0.00818900,0.12250000,53975.96000000,0.24290000,0.00000450,3607.00000000,0.06682400
441.20000000,0.00818200,0.12240000,53947.53000000,0.24320000,0.00000451,3608.31000000,0.06688600
444.00000000,0.00818800,0.12250000,54225.69000000,0.24440000,0.00000450,3624.99000000,0.06684300
443.80000000,0.00818600,0.12230000,54227.41000000,0.24620000,0.00000455,3627.05000000,0.06688200
443.40000000,0.00818600,0.12240000,54182.98000000,0.24530000,0.00000452,3624.52000000,0.06688600
443.40000000,0.00817400,0.12170000,54257.25000000,0.24550000,0.00000452,3641.43000000,0.06710500
444.00000000,0.00816200,0.12210000,54430.09000000,0.24530000,0.00000451,3635.44000000,0.06680500
444.90000000,0.00816900,0.12190000,54505.02000000,0.24590000,0.00000451,3648.35000000,0.06693900
444.10000000,0.00818300,0.12220000,54292.19000000,0.24520000,0.00000452,3635.75000000,0.06697000
440.80000000,0.00815400,0.12180000,54050.61000000,0.24350000,0.00000450,3617.65000000,0.06692700
438.50000000,0.00813300,0.12160000,53908.51000000,0.24240000,0.00000449,3604.15000000,0.06685900
438.50000000,0.00814500,0.12190000,53833.78000000,0.24220000,0.00000449,3594.93000000,0.06677900
439.80000000,0.00815900,0.12190000,53918.93000000,0.24330000,0.00000451,3606.50000000,0.06689700
438.50000000,0.00814800,0.12180000,53825.01000000,0.24220000,0.00000449,3596.01000000,0.06682400
438.50000000,0.00814300,0.12230000,53841.87000000,0.24250000,0.00000450,3586.18000000,0.06660800
438.30000000,0.00815900,0.12230000,53717.38000000,0.24210000,0.00000451,3582.80000000,0.06669600
438.40000000,0.00815100,0.12210000,53792.44000000,0.24280000,0.00000452,3588.42000000,0.06670300
440.20000000,0.00815700,0.12220000,53969.80000000,0.24480000,0.00000453,3602.66000000,0.06674600
440.20000000,0.00814600,0.12230000,54057.83000000,0.24500000,0.00000454,3600.80000000,0.06661100
441.40000000,0.00814700,0.12240000,54178.64000000,0.24680000,0.00000455,3606.10000000,0.06656700
440.00000000,0.00813100,0.12200000,54128.51000000,0.24620000,0.00000455,3604.86000000,0.06659800
440.70000000,0.00813400,0.12190000,54199.99000000,0.24520000,0.00000452,3612.83000000,0.06666300
440.20000000,0.00811200,0.12200000,54285.01000000,0.24500000,0.00000451,3610.01000000,0.06649900
439.10000000,0.00809000,0.12200000,54285.54000000,0.24510000,0.00000452,3596.13000000,0.06623400
438.50000000,0.00807600,0.12160000,54310.79000000,0.24580000,0.00000452,3609.21000000,0.06646300
435.20000000,0.00803200,0.12110000,54176.05000000,0.24350000,0.00000449,3595.11000000,0.06636100
433.10000000,0.00803600,0.12100000,53901.60000000,0.24230000,0.00000450,3571.60000000,0.06627200
433.80000000,0.00803900,0.12120000,53955.99000000,0.24240000,0.00000450,3578.90000000,0.06632700
433.60000000,0.00805200,0.12150000,53861.55000000,0.24320000,0.00000451,3569.63000000,0.06627700
430.40000000,0.00800200,0.12090000,53801.24000000,0.24180000,0.00000450,3560.51000000,0.06617800
431.50000000,0.00803000,0.12110000,53744.75000000,0.24190000,0.00000451,3561.93000000,0.06627400
432.10000000,0.00803700,0.12130000,53750.13000000,0.24180000,0.00000449,3564.55000000,0.06631500
433.40000000,0.00805400,0.12130000,53831.36000000,0.24370000,0.00000453,3575.10000000,0.06641300
432.40000000,0.00803100,0.12110000,53843.58000000,0.24360000,0.00000453,3573.28000000,0.06635300
433.80000000,0.00804500,0.12130000,53919.49000000,0.24360000,0.00000451,3575.44000000,0.06631000
434.90000000,0.00806000,0.12160000,53950.04000000,0.24440000,0.00000453,3578.62000000,0.06633200
434.20000000,0.00805800,0.12150000,53889.30000000,0.24360000,0.00000453,3574.59000000,0.06632800
432.30000000,0.00804200,0.12140000,53747.04000000,0.24260000,0.00000452,3561.09000000,0.06625700
433.10000000,0.00805600,0.12160000,53764.03000000,0.24310000,0.00000453,3560.08000000,0.06622100
434.90000000,0.00807800,0.12200000,53862.64000000,0.24420000,0.00000454,3564.50000000,0.06617900
437.00000000,0.00806300,0.12180000,54183.44000000,0.24480000,0.00000451,3584.45000000,0.06614800
434.30000000,0.00802300,0.12140000,54118.06000000,0.24360000,0.00000450,3577.09000000,0.06610500
432.50000000,0.00798600,0.12090000,54180.42000000,0.24450000,0.00000451,3579.65000000,0.06607200
433.10000000,0.00800900,0.12120000,54088.23000000,0.24440000,0.00000452,3573.65000000,0.06606900
434.80000000,0.00802900,0.12140000,54129.21000000,0.24640000,0.00000456,3582.10000000,0.06617500
434.90000000,0.00799300,0.12110000,54439.95000000,0.24630000,0.00000453,3592.60000000,0.06599500
437.60000000,0.00803100,0.12170000,54464.88000000,0.24680000,0.00000454,3594.28000000,0.06598800
436.30000000,0.00800700,0.12150000,54494.34000000,0.24600000,0.00000452,3590.14000000,0.06588400
437.30000000,0.00797800,0.12140000,54838.99000000,0.24560000,0.00000448,3603.27000000,0.06571300
437.50000000,0.00793500,0.12110000,55121.79000000,0.24580000,0.00000446,3610.91000000,0.06550500
438.00000000,0.00792100,0.12090000,55309.85000000,0.24640000,0.00000445,3621.77000000,0.06549400
439.40000000,0.00788700,0.12020000,55726.59000000,0.24750000,0.00000444,3655.06000000,0.06558800
440.60000000,0.00789300,0.12020000,55814.96000000,0.24900000,0.00000447,3663.46000000,0.06563900
438.60000000,0.00787600,0.12030000,55686.21000000,0.24870000,0.00000447,3645.61000000,0.06547300
438.00000000,0.00791500,0.12060000,55338.64000000,0.25220000,0.00000456,3634.50000000,0.06567600
437.50000000,0.00789300,0.12010000,55438.72000000,0.25340000,0.00000458,3643.08000000,0.06572000
435.90000000,0.00789200,0.12020000,55252.36000000,0.24940000,0.00000451,3627.33000000,0.06564600
434.80000000,0.00787400,0.12010000,55220.68000000,0.24860000,0.00000450,3617.72000000,0.06551600
435.90000000,0.00786800,0.12010000,55402.80000000,0.25010000,0.00000451,3626.81000000,0.06546900
437.50000000,0.00788300,0.12020000,55496.60000000,0.25220000,0.00000455,3638.99000000,0.06556600
435.70000000,0.00785000,0.12000000,55501.68000000,0.25060000,0.00000452,3628.01000000,0.06536700
433.70000000,0.00781000,0.11920000,55524.95000000,0.25200000,0.00000454,3637.98000000,0.06555000
434.70000000,0.00783700,0.11950000,55478.58000000,0.25040000,0.00000452,3636.39000000,0.06553800
433.30000000,0.00783100,0.11930000,55331.40000000,0.24880000,0.00000450,3635.17000000,0.06569600
424.20000000,0.00767900,0.11740000,55260.41000000,0.24750000,0.00000448,3611.32000000,0.06535900
421.50000000,0.00766000,0.11690000,55051.49000000,0.24600000,0.00000447,3605.99000000,0.06550000
420.90000000,0.00767000,0.11710000,54892.33000000,0.24570000,0.00000448,3596.36000000,0.06551600
423.40000000,0.00770200,0.11730000,54969.52000000,0.24650000,0.00000449,3609.90000000,0.06567300
422.60000000,0.00770500,0.11730000,54856.63000000,0.24580000,0.00000448,3601.88000000,0.06566000
422.10000000,0.00770200,0.11720000,54786.11000000,0.24490000,0.00000447,3600.02000000,0.06571500
422.50000000,0.00770200,0.11690000,54854.78000000,0.24560000,0.00000447,3615.88000000,0.06592300
420.00000000,0.00771100,0.11670000,54452.42000000,0.24440000,0.00000449,3601.52000000,0.06613200
420.50000000,0.00775900,0.11680000,54198.97000000,0.24400000,0.00000449,3597.51000000,0.06638600
421.80000000,0.00776000,0.11700000,54345.96000000,0.24500000,0.00000450,3608.22000000,0.06640200
423.80000000,0.00779200,0.11720000,54378.93000000,0.24600000,0.00000453,3616.78000000,0.06650800
425.30000000,0.00778000,0.11640000,54680.00000000,0.24590000,0.00000450,3655.45000000,0.06685600
424.10000000,0.00776700,0.11620000,54586.27000000,0.24640000,0.00000451,3649.64000000,0.06686700
424.20000000,0.00775000,0.11630000,54732.60000000,0.24700000,0.00000452,3645.57000000,0.06660800
424.50000000,0.00778000,0.11670000,54572.93000000,0.24710000,0.00000452,3636.95000000,0.06664400
422.00000000,0.00780100,0.11700000,54083.40000000,0.24470000,0.00000452,3604.00000000,0.06663500
423.50000000,0.00779500,0.11690000,54333.91000000,0.24560000,0.00000452,3621.61000000,0.06665800
423.40000000,0.00781500,0.11700000,54185.05000000,0.24540000,0.00000453,3616.42000000,0.06674400
423.80000000,0.00780400,0.11710000,54290.14000000,0.24600000,0.00000453,3621.95000000,0.06670700
424.60000000,0.00779600,0.11660000,54440.01000000,0.24690000,0.00000454,3640.07000000,0.06685400
424.40000000,0.00781400,0.11700000,54301.33000000,0.24900000,0.00000459,3630.00000000,0.06684100
424.40000000,0.00779700,0.11660000,54427.46000000,0.24780000,0.00000455,3636.81000000,0.06682900
422.30000000,0.00778300,0.11680000,54265.94000000,0.24570000,0.00000452,3618.81000000,0.06668000
422.90000000,0.00779000,0.11670000,54291.37000000,0.24670000,0.00000455,3622.24000000,0.06672300
422.60000000,0.00778300,0.11650000,54308.49000000,0.24620000,0.00000453,3626.00000000,0.06677100
424.10000000,0.00778300,0.11680000,54487.48000000,0.24750000,0.00000454,3631.47000000,0.06665400
423.80000000,0.00777400,0.11660000,54498.26000000,0.24680000,0.00000452,3631.15000000,0.06663800
424.30000000,0.00777800,0.11680000,54554.92000000,0.24790000,0.00000454,3634.92000000,0.06662800
423.50000000,0.00776800,0.11670000,54508.10000000,0.24970000,0.00000457,3624.30000000,0.06650000
423.60000000,0.00775900,0.11690000,54592.29000000,0.24840000,0.00000454,3626.93000000,0.06643600
423.80000000,0.00776800,0.11710000,54556.00000000,0.24940000,0.00000458,3621.61000000,0.06639100
422.70000000,0.00775300,0.11690000,54512.75000000,0.24920000,0.00000457,3612.27000000,0.06626400
423.40000000,0.00774000,0.11670000,54690.79000000,0.24890000,0.00000456,3625.57000000,0.06629500
422.90000000,0.00773400,0.11680000,54676.92000000,0.24760000,0.00000453,3619.98000000,0.06620700
422.70000000,0.00776000,0.11690000,54483.60000000,0.24750000,0.00000455,3613.98000000,0.06633400
421.60000000,0.00775400,0.11700000,54357.03000000,0.24560000,0.00000451,3600.74000000,0.06623400
417.30000000,0.00773100,0.11740000,54000.00000000,0.24340000,0.00000451,3556.13000000,0.06584600
418.10000000,0.00774300,0.11730000,54007.87000000,0.24400000,0.00000451,3565.29000000,0.06602100
419.60000000,0.00773000,0.11710000,54282.42000000,0.24490000,0.00000451,3580.01000000,0.06594700
418.90000000,0.00774000,0.11730000,54136.03000000,0.24390000,0.00000450,3572.19000000,0.06599100
419.50000000,0.00774400,0.11730000,54176.02000000,0.24440000,0.00000452,3574.33000000,0.06598300
419.90000000,0.00775800,0.11750000,54110.44000000,0.24460000,0.00000453,3569.00000000,0.06594100
421.40000000,0.00778200,0.11770000,54167.06000000,0.24500000,0.00000453,3580.80000000,0.06610100
422.10000000,0.00779100,0.11760000,54178.05000000,0.24550000,0.00000453,3586.71000000,0.06619600
421.30000000,0.00778800,0.11780000,54065.35000000,0.24500000,0.00000454,3577.00000000,0.06614200
420.40000000,0.00776800,0.11770000,54123.56000000,0.24450000,0.00000452,3573.62000000,0.06602300
418.70000000,0.00776600,0.11760000,53915.47000000,0.24300000,0.00000451,3559.78000000,0.06602800
418.10000000,0.00776500,0.11770000,53861.93000000,0.24280000,0.00000450,3554.74000000,0.06599600
419.20000000,0.00777000,0.11750000,53954.99000000,0.24410000,0.00000452,3563.23000000,0.06604300
419.50000000,0.00775400,0.11760000,54098.29000000,0.24320000,0.00000450,3564.06000000,0.06588900
419.90000000,0.00775300,0.11770000,54163.01000000,0.24320000,0.00000449,3567.90000000,0.06587300
421.70000000,0.00777300,0.11790000,54232.64000000,0.24450000,0.00000450,3579.41000000,0.06599600
422.60000000,0.00778600,0.11790000,54274.99000000,0.24460000,0.00000450,3583.49000000,0.06602100
423.60000000,0.00782300,0.11840000,54143.81000000,0.24430000,0.00000452,3577.73000000,0.06607900
421.10000000,0.00781700,0.11820000,53880.80000000,0.24240000,0.00000449,3560.70000000,0.06607700
420.50000000,0.00779500,0.11810000,53941.89000000,0.24230000,0.00000449,3559.45000000,0.06599500
421.10000000,0.00779500,0.11830000,54013.04000000,0.24290000,0.00000450,3559.44000000,0.06589400
419.20000000,0.00778100,0.11830000,53870.13000000,0.24220000,0.00000450,3545.03000000,0.06581500
421.50000000,0.00779500,0.11830000,54057.51000000,0.24360000,0.00000451,3562.17000000,0.06588800
422.70000000,0.00780300,0.11840000,54193.74000000,0.24470000,0.00000451,3571.85000000,0.06591800
422.90000000,0.00780900,0.11840000,54165.18000000,0.24470000,0.00000452,3575.53000000,0.06600900
422.30000000,0.00777800,0.11840000,54295.04000000,0.24440000,0.00000451,3567.99000000,0.06571700
424.20000000,0.00778400,0.11850000,54522.00000000,0.24600000,0.00000451,3582.23000000,0.06570700
424.00000000,0.00775300,0.11830000,54686.07000000,0.24620000,0.00000450,3582.10000000,0.06549700
424.10000000,0.00777200,0.11850000,54572.70000000,0.24590000,0.00000450,3580.20000000,0.06560400
424.40000000,0.00778400,0.11870000,54532.42000000,0.24560000,0.00000450,3574.54000000,0.06554400
424.60000000,0.00776000,0.11850000,54710.48000000,0.24620000,0.00000450,3585.45000000,0.06553600
424.40000000,0.00776200,0.11860000,54670.01000000,0.24570000,0.00000449,3580.11000000,0.06547800
424.50000000,0.00776200,0.11830000,54697.34000000,0.24540000,0.00000449,3587.80000000,0.06559500
425.60000000,0.00780000,0.11880000,54587.27000000,0.24600000,0.00000451,3583.65000000,0.06564900
423.60000000,0.00777800,0.11840000,54480.08000000,0.24520000,0.00000450,3576.43000000,0.06565300
422.90000000,0.00776800,0.11820000,54448.01000000,0.24480000,0.00000450,3577.09000000,0.06569900
423.50000000,0.00775800,0.11820000,54611.53000000,0.24460000,0.00000448,3586.89000000,0.06568200
423.70000000,0.00772600,0.11740000,54845.00000000,0.24610000,0.00000449,3608.20000000,0.06579500
424.60000000,0.00772100,0.11780000,55005.78000000,0.24640000,0.00000449,3608.24000000,0.06559900
423.50000000,0.00773100,0.11750000,54788.30000000,0.24540000,0.00000448,3601.58000000,0.06573100
423.10000000,0.00771300,0.11740000,54846.17000000,0.24570000,0.00000448,3602.22000000,0.06567200
422.00000000,0.00769800,0.11720000,54825.85000000,0.24530000,0.00000448,3594.38000000,0.06556400
422.80000000,0.00769900,0.11730000,54924.44000000,0.24640000,0.00000449,3605.64000000,0.06565400
423.00000000,0.00770600,0.11720000,54885.87000000,0.24680000,0.00000450,3605.84000000,0.06570500
423.10000000,0.00770500,0.11740000,54930.47000000,0.24650000,0.00000448,3606.94000000,0.06566700
422.90000000,0.00769700,0.11730000,54945.46000000,0.24750000,0.00000450,3604.99000000,0.06561700
421.50000000,0.00769700,0.11730000,54752.31000000,0.24570000,0.00000449,3589.33000000,0.06555400
420.80000000,0.00770300,0.11750000,54627.94000000,0.24480000,0.00000448,3578.77000000,0.06550500
421.00000000,0.00769300,0.11760000,54733.68000000,0.24440000,0.00000446,3582.74000000,0.06545500
421.30000000,0.00770800,0.11760000,54670.81000000,0.24510000,0.00000449,3581.48000000,0.06550800
421.20000000,0.00772000,0.11780000,54567.20000000,0.24410000,0.00000447,3576.69000000,0.06555300
421.90000000,0.00771300,0.11770000,54710.00000000,0.24490000,0.00000447,3582.69000000,0.06548600
423.60000000,0.00771800,0.11780000,54910.93000000,0.24560000,0.00000448,3596.82000000,0.06550200
423.10000000,0.00771700,0.11780000,54846.39000000,0.24560000,0.00000447,3595.16000000,0.06555300
423.30000000,0.00774300,0.11790000,54660.16000000,0.24540000,0.00000449,3587.84000000,0.06564000
421.90000000,0.00772400,0.11770000,54660.06000000,0.24490000,0.00000448,3584.90000000,0.06559400
424.20000000,0.00772900,0.11740000,54888.92000000,0.24740000,0.00000451,3611.91000000,0.06580200
424.00000000,0.00767600,0.11730000,55238.04000000,0.24840000,0.00000450,3616.46000000,0.06545900
424.00000000,0.00770100,0.11750000,55063.78000000,0.24740000,0.00000450,3608.29000000,0.06553100
422.40000000,0.00770000,0.11760000,54861.46000000,0.24720000,0.00000451,3593.06000000,0.06549300
422.50000000,0.00770800,0.11750000,54805.01000000,0.24680000,0.00000451,3597.51000000,0.06564400
423.30000000,0.00768500,0.11740000,55101.14000000,0.24830000,0.00000450,3605.42000000,0.06542500
423.60000000,0.00768600,0.11760000,55124.16000000,0.24900000,0.00000451,3605.94000000,0.06540900
423.40000000,0.00769600,0.11760000,55022.04000000,0.24810000,0.00000450,3602.37000000,0.06546400
423.00000000,0.00769600,0.11740000,54987.94000000,0.24800000,0.00000451,3603.45000000,0.06552800
422.60000000,0.00768400,0.11720000,55006.82000000,0.24760000,0.00000450,3604.37000000,0.06552400
422.80000000,0.00769300,0.11720000,54975.74000000,0.24770000,0.00000450,3607.91000000,0.06563400
424.40000000,0.00768600,0.11730000,55231.85000000,0.24870000,0.00000451,3620.75000000,0.06555600
423.80000000,0.00767000,0.11700000,55250.13000000,0.24890000,0.00000451,3622.41000000,0.06556400
423.70000000,0.00767700,0.11710000,55160.78000000,0.24860000,0.00000450,3616.39000000,0.06555900
422.70000000,0.00766800,0.11680000,55160.00000000,0.24850000,0.00000450,3618.77000000,0.06560600
423.80000000,0.00766900,0.11700000,55261.37000000,0.25070000,0.00000453,3622.91000000,0.06556000
423.30000000,0.00767500,0.11710000,55143.53000000,0.24960000,0.00000453,3616.81000000,0.06558800
422.80000000,0.00768000,0.11710000,55090.00000000,0.24840000,0.00000450,3612.36000000,0.06557300
423.40000000,0.00768300,0.11700000,55108.32000000,0.24870000,0.00000452,3616.92000000,0.06562800
423.40000000,0.00769800,0.11730000,54988.49000000,0.24910000,0.00000453,3606.25000000,0.06558600
422.80000000,0.00768800,0.11740000,54987.20000000,0.24880000,0.00000453,3601.13000000,0.06549900
423.10000000,0.00768800,0.11740000,55058.99000000,0.25090000,0.00000456,3606.00000000,0.06548900
422.00000000,0.00767200,0.11730000,55002.63000000,0.24870000,0.00000451,3599.00000000,0.06543600
420.10000000,0.00767200,0.11730000,54758.06000000,0.24600000,0.00000449,3579.60000000,0.06536700
420.30000000,0.00766800,0.11710000,54822.74000000,0.24730000,0.00000451,3587.75000000,0.06544900
421.00000000,0.00767900,0.11720000,54816.12000000,0.24820000,0.00000452,3593.30000000,0.06555600
420.90000000,0.00767000,0.11710000,54904.10000000,0.24860000,0.00000452,3598.53000000,0.06553600
419.70000000,0.00766200,0.11700000,54787.99000000,0.24760000,0.00000452,3590.71000000,0.06553100
421.10000000,0.00766700,0.11700000,54923.99000000,0.24870000,0.00000453,3594.69000000,0.06544200
421.40000000,0.00768300,0.11720000,54855.29000000,0.24820000,0.00000452,3593.64000000,0.06552000
420.80000000,0.00767300,0.11720000,54840.21000000,0.24760000,0.00000451,3587.63000000,0.06542400
420.60000000,0.00766800,0.11710000,54841.18000000,0.24750000,0.00000451,3589.82000000,0.06545500
421.10000000,0.00766900,0.11710000,54908.97000000,0.24840000,0.00000453,3597.68000000,0.06552100
420.80000000,0.00766100,0.11690000,54902.80000000,0.24790000,0.00000451,3596.19000000,0.06550000
420.00000000,0.00766700,0.11710000,54773.61000000,0.24620000,0.00000449,3588.17000000,0.06551000
420.60000000,0.00767200,0.11690000,54832.96000000,0.24680000,0.00000451,3595.71000000,0.06556900
419.80000000,0.00767900,0.11710000,54668.12000000,0.24650000,0.00000451,3583.66000000,0.06555200
417.80000000,0.00767900,0.11720000,54402.52000000,0.24550000,0.00000451,3561.23000000,0.06545800
418.60000000,0.00768300,0.11720000,54477.32000000,0.24580000,0.00000451,3571.24000000,0.06555000
418.70000000,0.00767500,0.11720000,54535.73000000,0.24620000,0.00000451,3571.83000000,0.06549900
420.00000000,0.00768300,0.11740000,54682.00000000,0.24680000,0.00000451,3580.39000000,0.06548500
419.60000000,0.00767400,0.11730000,54686.13000000,0.24620000,0.00000451,3575.70000000,0.06538300
420.50000000,0.00768300,0.11770000,54745.45000000,0.24610000,0.00000450,3575.03000000,0.06531200
421.00000000,0.00768700,0.11760000,54776.42000000,0.24680000,0.00000450,3579.36000000,0.06533300
421.70000000,0.00768900,0.11740000,54857.74000000,0.24700000,0.00000451,3589.55000000,0.06542900
421.10000000,0.00766300,0.11740000,54944.42000000,0.24680000,0.00000450,3586.92000000,0.06528500
421.20000000,0.00767800,0.11760000,54875.36000000,0.24750000,0.00000452,3583.13000000,0.06529600
421.10000000,0.00767300,0.11750000,54906.53000000,0.24720000,0.00000451,3583.92000000,0.06527600
421.50000000,0.00768000,0.11740000,54910.90000000,0.24790000,0.00000452,3589.24000000,0.06536200
421.50000000,0.00766700,0.11740000,54999.97000000,0.24760000,0.00000451,3591.59000000,0.06530800
421.00000000,0.00765500,0.11760000,55018.30000000,0.24700000,0.00000449,3581.06000000,0.06509000
421.90000000,0.00767200,0.11800000,54993.00000000,0.24720000,0.00000449,3577.89000000,0.06505900
421.90000000,0.00767700,0.11800000,54969.00000000,0.24670000,0.00000448,3575.77000000,0.06505000
420.50000000,0.00765900,0.11780000,54889.98000000,0.24620000,0.00000448,3569.99000000,0.06503800
421.50000000,0.00765100,0.11760000,55116.22000000,0.24660000,0.00000447,3582.79000000,0.06501000
419.70000000,0.00761800,0.11730000,55126.89000000,0.24570000,0.00000445,3577.38000000,0.06489500
418.40000000,0.00761600,0.11720000,54924.47000000,0.24480000,0.00000445,3568.55000000,0.06497400
414.90000000,0.00758900,0.11680000,54679.65000000,0.24370000,0.00000445,3550.00000000,0.06491900
413.30000000,0.00757200,0.11740000,54565.01000000,0.24380000,0.00000446,3516.45000000,0.06445400
413.00000000,0.00758600,0.11780000,54455.43000000,0.24310000,0.00000446,3504.18000000,0.06435100
413.60000000,0.00760200,0.11790000,54402.30000000,0.24340000,0.00000447,3506.33000000,0.06447100
414.10000000,0.00760200,0.11770000,54474.36000000,0.24370000,0.00000447,3516.81000000,0.06455700
414.40000000,0.00761300,0.11810000,54442.76000000,0.24420000,0.00000448,3513.19000000,0.06452200
413.40000000,0.00755600,0.11720000,54708.37000000,0.24440000,0.00000447,3523.44000000,0.06440300
413.30000000,0.00756600,0.11710000,54655.84000000,0.24430000,0.00000447,3527.83000000,0.06454900
414.20000000,0.00756800,0.11730000,54760.97000000,0.24470000,0.00000447,3533.00000000,0.06451800
415.40000000,0.00758000,0.11750000,54797.38000000,0.24450000,0.00000446,3536.01000000,0.06452400
415.20000000,0.00756700,0.11740000,54878.06000000,0.24460000,0.00000446,3535.51000000,0.06442100
416.70000000,0.00756700,0.11800000,55063.43000000,0.24530000,0.00000446,3531.54000000,0.06413400
418.90000000,0.00759600,0.11840000,55135.27000000,0.24540000,0.00000445,3537.76000000,0.06416800
418.40000000,0.00759400,0.11830000,55098.67000000,0.24560000,0.00000445,3537.50000000,0.06420200
417.80000000,0.00756600,0.11840000,55225.95000000,0.24490000,0.00000444,3527.69000000,0.06386500
420.60000000,0.00752700,0.11780000,55882.32000000,0.24630000,0.00000440,3572.80000000,0.06394400
420.60000000,0.00753500,0.11770000,55825.39000000,0.24680000,0.00000443,3572.53000000,0.06399600
419.10000000,0.00754700,0.11770000,55534.66000000,0.24640000,0.00000444,3562.72000000,0.06416000
419.50000000,0.00753800,0.11770000,55649.29000000,0.24650000,0.00000444,3563.81000000,0.06404700
419.50000000,0.00753500,0.11770000,55666.26000000,0.24680000,0.00000443,3567.21000000,0.06408800
420.40000000,0.00754200,0.11740000,55733.20000000,0.24700000,0.00000443,3581.12000000,0.06425300
420.90000000,0.00755600,0.11720000,55695.21000000,0.24690000,0.00000444,3590.66000000,0.06446900
420.90000000,0.00757800,0.11730000,55554.29000000,0.24650000,0.00000443,3589.48000000,0.06461000
421.40000000,0.00757700,0.11710000,55622.00000000,0.24700000,0.00000445,3597.01000000,0.06466600
421.40000000,0.00757100,0.11730000,55657.17000000,0.24680000,0.00000444,3592.48000000,0.06453800
420.30000000,0.00756800,0.11730000,55557.76000000,0.24660000,0.00000444,3585.53000000,0.06454400
420.30000000,0.00755800,0.11730000,55617.90000000,0.24680000,0.00000444,3583.89000000,0.06443400
420.50000000,0.00755400,0.11730000,55676.20000000,0.24710000,0.00000443,3583.11000000,0.06434900
420.90000000,0.00756000,0.11740000,55671.35000000,0.24760000,0.00000445,3585.22000000,0.06440200
421.10000000,0.00754200,0.11720000,55830.71000000,0.24750000,0.00000443,3592.90000000,0.06436000
421.70000000,0.00756600,0.11730000,55730.00000000,0.24800000,0.00000445,3593.99000000,0.06447800
421.30000000,0.00758000,0.11740000,55583.95000000,0.24820000,0.00000446,3590.77000000,0.06460100
418.80000000,0.00760200,0.11720000,55108.01000000,0.24590000,0.00000447,3574.88000000,0.06487900
419.70000000,0.00761800,0.11710000,55091.92000000,0.24600000,0.00000446,3581.45000000,0.06501100
418.80000000,0.00762600,0.11740000,54905.84000000,0.24540000,0.00000447,3565.77000000,0.06495400
419.00000000,0.00762100,0.11730000,54979.95000000,0.24540000,0.00000446,3572.31000000,0.06497400
418.60000000,0.00758900,0.11690000,55157.41000000,0.24560000,0.00000445,3580.61000000,0.06492000
418.60000000,0.00759200,0.11680000,55129.44000000,0.24670000,0.00000447,3580.86000000,0.06494700
419.00000000,0.00760800,0.11730000,55083.19000000,0.24620000,0.00000447,3573.83000000,0.06488000
418.60000000,0.00760900,0.11740000,55029.00000000,0.24550000,0.00000446,3567.63000000,0.06482900
417.30000000,0.00760500,0.11740000,54864.88000000,0.24400000,0.00000445,3556.33000000,0.06481100
417.70000000,0.00759300,0.11720000,55024.98000000,0.24460000,0.00000444,3567.25000000,0.06482300
419.00000000,0.00758100,0.11720000,55272.46000000,0.24540000,0.00000443,3573.51000000,0.06465200
419.00000000,0.00760000,0.11750000,55162.75000000,0.24520000,0.00000444,3564.50000000,0.06462200
418.20000000,0.00759500,0.11780000,55058.01000000,0.24430000,0.00000443,3550.33000000,0.06448500
417.00000000,0.00760500,0.11790000,54821.00000000,0.24330000,0.00000443,3534.02000000,0.06446300
417.60000000,0.00760500,0.11800000,54915.25000000,0.24370000,0.00000443,3539.51000000,0.06445500
418.20000000,0.00761000,0.11800000,54959.35000000,0.24320000,0.00000442,3544.47000000,0.06449900
419.40000000,0.00762200,0.11810000,55028.98000000,0.24340000,0.00000442,3548.96000000,0.06449300
419.60000000,0.00760400,0.11810000,55198.80000000,0.24400000,0.00000442,3554.41000000,0.06439500
418.90000000,0.00759100,0.11810000,55202.97000000,0.24350000,0.00000441,3549.18000000,0.06429400
418.80000000,0.00758200,0.11790000,55235.99000000,0.24340000,0.00000441,3549.08000000,0.06425100
419.80000000,0.00759400,0.11790000,55295.66000000,0.24400000,0.00000441,3559.70000000,0.06437000
419.90000000,0.00759500,0.11770000,55278.26000000,0.24420000,0.00000441,3565.40000000,0.06449200
419.00000000,0.00758900,0.11790000,55207.08000000,0.24350000,0.00000441,3552.23000000,0.06435000
418.20000000,0.00758200,0.11770000,55151.02000000,0.24380000,0.00000441,3551.59000000,0.06439600
417.40000000,0.00756900,0.11760000,55173.09000000,0.24320000,0.00000440,3550.55000000,0.06434700
418.30000000,0.00758000,0.11780000,55197.57000000,0.24270000,0.00000439,3550.08000000,0.06432000
